"","user_id","Condition","condition","age","gender","field","degree","motivation","sc","pre_mean","steps_I","steps_C","steps_S","gain_I","gain_C","gain_S","pre1_I","pre1_C","pre1_S","pre2_I","pre2_C","pre2_S","pre_mean_z","college_1_feedback_truth","college_1_feedback_length","college_1_ToF","college_2_feedback_truth","college_2_feedback_length","college_2_ToF","college_3_feedback_truth","college_3_feedback_length","college_3_ToF","college_4_feedback_truth","college_4_feedback_length","college_4_ToF","intermediate_1_feedback_truth","intermediate_1_feedback_length","intermediate_1_ToF","intermediate_2_feedback_truth","intermediate_2_feedback_length","intermediate_2_ToF","intermediate_3_feedback_truth","intermediate_3_feedback_length","intermediate_3_ToF","intermediate_4_feedback_truth","intermediate_4_feedback_length","intermediate_4_ToF","statistics_1_feedback_truth","statistics_1_feedback_length","statistics_1_ToF","statistics_2_feedback_truth","statistics_2_feedback_length","statistics_2_ToF","statistics_3_feedback_truth","statistics_3_feedback_length","statistics_3_ToF","statistics_4_feedback_truth","statistics_4_feedback_length","statistics_4_ToF"
"179","2524089436","Accurate","Accurate",18,"Male",NA,"Post-se",NA,NA,0.833333333333333,4,3,4,NA,0,0,1,1,1,0,1,1,0.96869024684588,TRUE,593,3.828999996,TRUE,816,6.246000051,TRUE,719,14.85099983,TRUE,435,12.05699992,TRUE,434,3.089999914,TRUE,322,4.233999968,TRUE,366,1.161000013,TRUE,434,2.094000101,TRUE,463,1.430000067,TRUE,794,6.910000086,TRUE,708,1.388000011,TRUE,574,3.873000145
"180","2534776577","Accurate","Accurate",18,"Female","Science","Upper s",2.25,3.6,0.833333333333333,4,4,4,0,-0.5,0,1,1,1,1,0,1,0.96869024684588,TRUE,593,3.321000099,TRUE,816,2.625,TRUE,719,3.795000076,TRUE,435,6.400000095,TRUE,434,5.605000019,TRUE,322,7.071000099,TRUE,366,3.802999973,TRUE,434,8.125,TRUE,463,3.181999922,TRUE,794,2.536999941,TRUE,708,2.476999998,TRUE,574,6.83100009
"181","2540066340","Control","Control",24,"Male","Enginee","Upper s",2.5,6.4,0.666666666666667,4,4,4,0,0,0,1,1,1,0,1,0,0.299185108637064,NA,149,0.926000118,NA,143,0.714999914,NA,130,4.837000132,NA,105,0.68900013,NA,133,3.513999939,NA,74,0.875,NA,66,8.802999973,NA,70,9.023999929,NA,429,3.117999792,NA,255,6.894999981,NA,276,1.551000118,NA,248,4.242000103
"182","2546237700","Inaccurate","Inaccurate",25,"Male",NA,"Short-c",2.25,3.8,0.5,4,4,4,0.5,0.5,0,1,1,1,0,0,0,-0.370320029571751,FALSE,757,219.9959998,FALSE,500,207.8299999,FALSE,1744,216.04,FALSE,1353,220.253,FALSE,414,19.93600011,FALSE,393,141.2559998,FALSE,229,74.34100008,FALSE,351,123.812,FALSE,662,49.04399991,FALSE,865,64.0150001,FALSE,870,108.3070002,FALSE,1008,82.07299995
"183","2567948468","Control","Control",12,"Female",NA,"Doctora",3,5.4,0.166666666666667,4,4,4,-0.5,0,1,1,0,0,0,0,0,-1.70933030598938,NA,149,0.544000149,NA,143,3.548000097,NA,130,0.59100008,NA,105,0.506999969,NA,133,0.493000031,NA,74,0.480000019,NA,66,2.995000124,NA,70,0.690000057,NA,429,3.947000027,NA,255,0.515000105,NA,276,0.687999964,NA,248,0.544000149
"184","2575470979","Control","Control",23,"Male","Science",NA,2,2.2,0.833333333333333,4,4,4,0,-0.5,0,1,1,1,0,1,1,0.96869024684588,NA,149,19.0480001,NA,143,1.024000168,NA,130,1.690999985,NA,105,1.607000113,NA,133,1.25,NA,74,5.204999924,NA,66,1.578000069,NA,70,0.878000021,NA,429,1.678000212,NA,255,0.565000057,NA,276,1.611000061,NA,248,4.039999962
"185","2671952388","Inaccurate","Inaccurate",22,"Male","Enginee","Upper s",2.75,4.2,0.666666666666667,8,8,7,NA,NA,NA,1,1,0,0,1,1,0.299185108637064,FALSE,757,5.028000116,FALSE,500,26.79200006,FALSE,1744,3.069999933,FALSE,1353,38.36800003,FALSE,414,11.53699994,FALSE,393,4.651000023,FALSE,229,10.37100005,FALSE,351,7.717999935,FALSE,662,6.509000063,FALSE,865,4.269999981,FALSE,870,4.416999817,FALSE,1008,5.987999916
"186","2671952388","Inaccurate","Mixed",22,"Male","Enginee","Upper s",2.75,4.2,0.666666666666667,8,8,7,NA,NA,NA,1,1,0,0,1,1,0.299185108637064,FALSE,757,3.153000116,TRUE,816,16.16199994,FALSE,1744,5.529999971,TRUE,435,4.282999992,FALSE,414,14.329,TRUE,322,1.648999929,FALSE,229,6.178999901,TRUE,434,9.611000061,TRUE,463,7.363000154,TRUE,794,5.145999908,FALSE,870,8.427000046,FALSE,1008,4.611999989
"187","2673736500","Control","Control",18,"Male","Science","Primary",NA,NA,0.333333333333333,4,4,4,0,-0.5,0.5,1,0,0,0,1,0,-1.03982516778057,NA,149,0.61500001,NA,143,4.255000114,NA,130,1.494999886,NA,105,0.993999958,NA,133,4.696000099,NA,74,0.849999905,NA,66,1.353000164,NA,70,0.615999937,NA,429,1.513999939,NA,255,7.246999979,NA,276,1.282000065,NA,248,1.068000078
"188","2682952692","Control","Control",18,"Female",NA,"Primary",2.75,5.6,0.833333333333333,4,4,4,0,-0.5,0,1,1,1,0,1,1,0.96869024684588,NA,149,0.830000162,NA,143,1.329999924,NA,130,0.812000036,NA,105,3.344000101,NA,133,0.764999866,NA,74,4.434999943,NA,66,1.053999901,NA,70,1.522000074,NA,429,2.25,NA,255,1.562000036,NA,276,2.138000011,NA,248,8.301000118
"189","2692585913","Accurate","Accurate",38,"Male","Educati","Post-se",NA,NA,0.833333333333333,4,4,4,0,0,0,1,1,1,1,0,1,0.96869024684588,TRUE,593,9.256000042,TRUE,816,7.072000027,TRUE,719,11.19499993,TRUE,435,5.827000141,TRUE,434,3.612999916,TRUE,322,7.290999889,TRUE,366,2.532999992,TRUE,434,2.256000042,TRUE,463,2.335000038,TRUE,794,1.637000084,TRUE,708,14.25999999,TRUE,574,4.088999987
"190","2700971376","Mixed","Mixed",23,"Male",NA,"Post-se",2,7.4,0.833333333333333,4,4,4,-0.5,0,0.5,1,1,1,1,1,0,0.96869024684588,FALSE,757,332.1890001,TRUE,816,18.24499989,FALSE,1744,291.823,TRUE,435,7.5,FALSE,414,135.339,TRUE,322,9.498000145,FALSE,229,145.198,TRUE,434,14.09200001,TRUE,463,2.663000107,TRUE,794,46.75900006,FALSE,870,100.0339999,FALSE,1008,33.09800005
"191","2710255889","Inaccurate","Inaccurate",20,"Male",NA,"Short-c",3.25,6.6,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,2.129999876,FALSE,500,8.467999935,FALSE,1744,6.916000128,FALSE,1353,10.38800001,FALSE,414,223.9320002,FALSE,393,369.9189999,FALSE,229,246.3499999,FALSE,351,270.5609999,FALSE,662,35.07299995,FALSE,865,3.02699995,FALSE,870,10.49599981,FALSE,1008,318.4829998
"192","2711771087","Inaccurate","Inaccurate",NA,NA,"Humanit",NA,NA,NA,0.666666666666667,4,4,4,0,0,-0.5,1,0,1,1,0,1,0.299185108637064,FALSE,757,6.062999964,FALSE,500,38.38500023,FALSE,1744,14.36699986,FALSE,1353,4.357000113,FALSE,414,10.90799999,FALSE,393,7.131000042,FALSE,229,2.819999933,FALSE,351,3.80700016,FALSE,662,10.5999999,FALSE,865,6.253999949,FALSE,870,6.329999924,FALSE,1008,10.90799999
"193","2734082925","Accurate","Accurate",18,"Female","Educati","Short-c",2.75,4,0.333333333333333,4,4,4,0,0.5,0.5,1,1,0,0,0,0,-1.03982516778057,TRUE,593,3.056999922,TRUE,816,24.43599987,TRUE,719,2.875,TRUE,435,9.09100008,TRUE,434,7.159000158,TRUE,322,7.717000008,TRUE,366,3.345999956,TRUE,434,5.198999882,TRUE,463,4.780999899,TRUE,794,7.265000105,TRUE,708,11.27699995,TRUE,574,2.627000093
"194","2744456096","Control","Control",22,"Male",NA,"Upper s",2.5,3.6,0.333333333333333,4,4,4,0,0,0,1,0,0,0,0,1,-1.03982516778057,NA,149,10.01499987,NA,143,5.375,NA,130,3.90899992,NA,105,27.66000009,NA,133,3.991000175,NA,74,4.802999973,NA,66,12.81400013,NA,70,9.608999968,NA,429,3.75999999,NA,255,7.623999834,NA,276,3.889000177,NA,248,3.894999981
"195","2752752586","Mixed","Mixed",35,"Female","Science","Upper s",NA,NA,0.833333333333333,4,4,4,-0.5,-1,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,10.11099982,TRUE,816,45.56900001,FALSE,1744,38.98099995,TRUE,435,29.26800013,FALSE,414,9.491999865,TRUE,322,100.23,FALSE,229,9.000999928,TRUE,434,9.970000029,TRUE,463,65.898,TRUE,794,58.04099989,FALSE,870,11.6329999,FALSE,1008,11.53299999
"196","2753006169","Control",NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,1,NA,NA,0,NA,NA,-0.370320029571751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2755456487","Accurate","Accurate",38,"Male","Enginee","Primary",NA,NA,0.333333333333333,4,0,4,-0.5,0,0,1,0,0,0,0,1,-1.03982516778057,TRUE,593,83.37999988,NA,816,NA,NA,719,NA,NA,435,NA,TRUE,434,14.43199992,TRUE,322,28.29299998,TRUE,366,26.78300023,TRUE,434,43.40799999,TRUE,463,4.398000002,TRUE,794,31.07599998,TRUE,708,29.16899991,TRUE,574,6.32400012
"198","2761681789","Mixed","Mixed",19,"Female","Educati","Post-se",3.5,6.6,0.666666666666667,4,4,4,-0.5,0.5,0,1,1,1,0,0,1,0.299185108637064,FALSE,757,13.22800016,TRUE,816,9.621000051,FALSE,1744,5.75999999,TRUE,435,8.873999834,FALSE,414,12.75500011,TRUE,322,5.987999916,FALSE,229,5.850999832,TRUE,434,6.287999868,TRUE,463,12.44700003,TRUE,794,11.54699993,FALSE,870,2.273999929,FALSE,1008,7.353000164
"199","2764711430","Control","Control",33,"Male",NA,"Upper s",2.25,7.2,0.833333333333333,4,4,4,0,0,0,1,1,1,1,1,0,0.96869024684588,NA,149,11.89400005,NA,143,0.046999931,NA,130,1.610000134,NA,105,1.300000191,NA,133,1.673000097,NA,74,2.404999971,NA,66,17.67799997,NA,70,0.014000177,NA,429,1.30700016,NA,255,1.160000086,NA,276,8.394999981,NA,248,1.174999952
"200","2825135923","Accurate","Accurate",20,"Male","Enginee","Primary",2.25,5.2,0.4,4,4,4,0,0,NA,1,1,NA,0,0,0,-0.77202311249704,TRUE,593,4.185000181,TRUE,816,1.749000072,TRUE,719,2.97300005,TRUE,435,9.076999903,TRUE,434,2.320999861,TRUE,322,7.27699995,TRUE,366,3.085999966,TRUE,434,5.212000132,TRUE,463,5.157999992,TRUE,794,2.36500001,TRUE,708,4.669999838,TRUE,574,1.588999987
"201","2831114344","Inaccurate","Inaccurate",26,"Female","General","Upper s",4,6.4,0.333333333333333,4,4,4,0,0,0,1,0,1,0,0,0,-1.03982516778057,FALSE,757,42.14399981,FALSE,500,25.36500001,FALSE,1744,40.21099997,FALSE,1353,13.32099986,FALSE,414,9.403000116,FALSE,393,31.2650001,FALSE,229,9.828000069,FALSE,351,13.09299994,FALSE,662,53.43799996,FALSE,865,8.355999947,FALSE,870,20.40299988,FALSE,1008,9.167000055
"202","2881661286","Inaccurate","Inaccurate",23,"Female","Humanit",NA,2.75,7.6,1,4,4,4,0,0,0,1,1,1,1,1,1,1.6381953850547,FALSE,757,178.2520001,FALSE,500,229.5440001,FALSE,1744,48.04100013,FALSE,1353,25.91100001,FALSE,414,12.30999994,FALSE,393,95.84200001,FALSE,229,6.263000011,FALSE,351,58.76099992,FALSE,662,60.99100018,FALSE,865,84.71200013,FALSE,870,150.7920001,FALSE,1008,34.58299994
"203","2884973567","Accurate","Accurate",22,"Male","Science",NA,4,8.4,0.5,4,4,4,0,0,0,1,0,1,0,0,1,-0.370320029571751,TRUE,593,5.651000023,TRUE,816,4.720999956,TRUE,719,12.51199985,TRUE,435,5.161000013,TRUE,434,16.11199999,TRUE,322,56.15200019,TRUE,366,18.59099984,TRUE,434,6.512000084,TRUE,463,6.490999937,TRUE,794,12.45799994,TRUE,708,13.24899983,TRUE,574,5.279999971
"204","2904557645","Accurate","Accurate",22,"Female","Science","Short-c",2,2,0.333333333333333,1,4,4,0,0.5,0.5,1,0,0,0,1,0,-1.03982516778057,TRUE,593,84.91199994,TRUE,816,81.71099997,TRUE,719,165.6439998,TRUE,435,41.15699983,NA,434,NA,NA,322,NA,TRUE,366,272.7250001,NA,434,NA,TRUE,463,43.84099984,TRUE,794,33.23699999,TRUE,708,9.972000122,TRUE,574,45.796
"205","2920241164","Inaccurate","Inaccurate",22,"Female","Humanit","Upper s",2.5,6.6,0.833333333333333,1,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,32.49399996,FALSE,500,63.72600007,FALSE,1744,49.00999999,FALSE,1353,22.48600006,NA,414,NA,NA,393,NA,NA,229,NA,FALSE,351,97.62699986,FALSE,662,42.81999993,FALSE,865,36.68999982,FALSE,870,24.53399992,FALSE,1008,14.17600012
"206","2925149365","Control","Control",39,"Male",NA,"Short-c",3.5,4,0.5,4,4,4,0,0.5,0,1,0,0,1,1,0,-0.370320029571751,NA,149,1.476000071,NA,143,1.197999954,NA,130,6.832999945,NA,105,2.103999853,NA,133,1.407999992,NA,74,2.101000071,NA,66,1.771000147,NA,70,4.986999989,NA,429,6.56099987,NA,255,1.171999931,NA,276,1.204999924,NA,248,8.073999882
"207","2925741922","Mixed","Mixed",20,"Female","Science","Post-se",3.5,6,0.666666666666667,4,4,4,0,0,NA,1,1,1,0,1,0,0.299185108637064,FALSE,757,42.86500001,TRUE,816,32.25500011,FALSE,1744,22.38800001,TRUE,435,29.93300009,FALSE,414,10.30400014,TRUE,322,22.05099988,FALSE,229,14.54299998,TRUE,434,19.88100004,TRUE,463,23.09000015,TRUE,794,14.65400004,FALSE,870,7.45600009,FALSE,1008,16.90400004
"208","2926759550","Inaccurate","Inaccurate",NA,NA,"Science",NA,1.25,2.6,0.5,4,4,4,0.5,0,1,0,1,0,1,1,0,-0.370320029571751,FALSE,757,88.22000003,FALSE,500,8.635999918,FALSE,1744,12.38700008,FALSE,1353,38.86100006,FALSE,414,12.62199998,FALSE,393,15.04399991,FALSE,229,72.6869998,FALSE,351,49.57800007,FALSE,662,14.89700007,FALSE,865,30.8499999,FALSE,870,12.3829999,FALSE,1008,17.15799999
"209","2935435802","Inaccurate","Inaccurate",30,"Male","Science","Upper s",1.75,7.6,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,73.98300004,FALSE,500,265.529,FALSE,1744,218.9860001,FALSE,1353,18.68899989,FALSE,414,27.2980001,FALSE,393,28.9749999,FALSE,229,15.67699981,FALSE,351,38.79400015,FALSE,662,37.00699997,FALSE,865,34.18700004,FALSE,870,264.5909998,FALSE,1008,29.03499985
"210","2938194891","Accurate","Accurate",24,"Male","Science","Short-c",NA,NA,0.333333333333333,4,4,4,-0.5,0,1,1,0,0,0,1,0,-1.03982516778057,TRUE,593,26.70000005,TRUE,816,98.37699986,TRUE,719,18.08399987,TRUE,435,31.28400016,TRUE,434,1.734000206,TRUE,322,1.817000151,TRUE,366,33.23799992,TRUE,434,12.28999996,TRUE,463,9.842000008,TRUE,794,19.44700003,TRUE,708,46.72799993,TRUE,574,48.52699995
"211","2959960817","Mixed","Mixed",22,"Female",NA,"Upper s",2.5,5,0.5,4,3,4,0,0.5,0,0,1,1,0,0,1,-0.370320029571751,FALSE,757,5.551000118,TRUE,816,5.601000071,FALSE,1744,10.09800005,TRUE,435,7.72300005,FALSE,414,10.30699992,TRUE,322,8.144000053,FALSE,229,15.89299989,TRUE,434,2.256999969,TRUE,463,2.402999878,TRUE,794,6.163000107,FALSE,870,4.711999893,FALSE,1008,1.601000071
"212","2962209527","Mixed","Mixed",23,"Female","Humanit",NA,2.5,4.2,0.333333333333333,4,4,4,0,0.5,0,1,0,1,0,0,0,-1.03982516778057,FALSE,757,61.57500005,TRUE,816,138.931,FALSE,1744,26.30900002,TRUE,435,33.29900002,FALSE,414,46.92400002,TRUE,322,42.50300002,FALSE,229,80.0710001,TRUE,434,8.220000029,TRUE,463,2.529000044,TRUE,794,35.92700005,FALSE,870,50.95799994,FALSE,1008,12.46999979
"213","2962369678","Inaccurate","Inaccurate",24,"Female",NA,"Post-se",2.25,6,0.5,4,4,4,0,0,1,1,1,0,0,1,0,-0.370320029571751,FALSE,757,198.5120001,FALSE,500,201.7549999,FALSE,1744,64.29399991,FALSE,1353,59.83500004,FALSE,414,179.72,FALSE,393,95.25200009,FALSE,229,62.69799995,FALSE,351,489.556,FALSE,662,144.8629999,FALSE,865,14.32500005,FALSE,870,64.23100019,FALSE,1008,30.8499999
"214","3000887611","Accurate","Accurate",24,"Male","Service","Short-c",NA,NA,0.5,4,4,4,0.5,0,0,0,1,0,0,1,1,-0.370320029571751,TRUE,593,41.12599993,TRUE,816,14.37299991,TRUE,719,6.030999899,TRUE,435,3.308000088,TRUE,434,34.53600001,TRUE,322,4.701000214,TRUE,366,8.650000095,TRUE,434,6.026000023,TRUE,463,2.5849998,TRUE,794,4.967000008,TRUE,708,4.038999796,TRUE,574,55.67900014
"215","3015838286","Inaccurate","Inaccurate",31,"Female",NA,"Lower s",2.5,3,0.833333333333333,4,4,4,-0.5,0.5,0,1,0,1,1,1,1,0.96869024684588,FALSE,757,9.05700016,FALSE,500,8.146000147,FALSE,1744,11.85299993,FALSE,1353,5.36500001,FALSE,414,9.767999887,FALSE,393,21.69499993,FALSE,229,4.34100008,FALSE,351,8.891000032,FALSE,662,7.795000076,FALSE,865,14.83200002,FALSE,870,11.05200005,FALSE,1008,18.398
"216","3027529098","Inaccurate","Inaccurate",20,"Male",NA,"Short-c",2.75,4,0.833333333333333,4,4,4,0,0,-0.5,1,1,1,1,0,1,0.96869024684588,FALSE,757,12.67299986,FALSE,500,10.36800003,FALSE,1744,7.412999868,FALSE,1353,22.29200006,FALSE,414,5.090000153,FALSE,393,6.898000002,FALSE,229,15.22799993,FALSE,351,11.91700006,FALSE,662,4.34800005,FALSE,865,4.039999962,FALSE,870,2.29700017,FALSE,1008,2.575000048
"217","3030590057","Control","Control",20,"Male",NA,"Upper s",3.5,5.6,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,NA,149,5.08100009,NA,143,0.702000141,NA,130,0.674000025,NA,105,1.34800005,NA,133,0.529000044,NA,74,0.963000059,NA,66,3.582000017,NA,70,0.729999781,NA,429,4.907000065,NA,255,3.707000017,NA,276,1.118000031,NA,248,2.845999956
"218","3035990922","Accurate","Accurate",48,"Female",NA,"Upper s",4,NA,1,4,0,4,-0.5,0,NA,1,1,NA,1,1,NA,1.6381953850547,TRUE,593,101.415,TRUE,816,105.7350001,TRUE,719,41.17400002,TRUE,435,33.20300007,TRUE,434,19.06699991,TRUE,322,2.848999977,TRUE,366,17.89099979,TRUE,434,94.25600004,TRUE,463,4.016000032,TRUE,794,18.12599993,TRUE,708,4.092999935,TRUE,574,53.02399993
"219","3038655162","Control","Control",26,"Male","Science","Upper s",3,7.4,1,4,4,4,0,-0.5,-0.5,1,1,1,1,1,1,1.6381953850547,NA,149,0.79700017,NA,143,4.878000021,NA,130,0.542999983,NA,105,1.948999882,NA,133,4.528000116,NA,74,1.222000122,NA,66,0.788000107,NA,70,0.612999916,NA,429,0.460999966,NA,255,0.835999966,NA,276,6,NA,248,0.847999811
"220","3049022816","Control","Control",20,"Male","Humanit","Upper s",2.75,5,0.833333333333333,4,4,4,-0.5,0,0,1,1,1,1,1,0,0.96869024684588,NA,149,0.906000137,NA,143,1.460000038,NA,130,4.648999929,NA,105,1.046999931,NA,133,1.19299984,NA,74,0.752999783,NA,66,3.454999924,NA,70,0.808999777,NA,429,0.811999798,NA,255,0.598999977,NA,276,0.957000017,NA,248,4.037999868
"221","3051836100","Control","Control",26,"Male","Enginee","Primary",4,5.2,0.333333333333333,4,4,4,0,0.5,0.5,1,0,0,0,0,1,-1.03982516778057,NA,149,1.71600008,NA,143,1.741000175,NA,130,7.875999928,NA,105,1.917999983,NA,133,0.521999836,NA,74,0.981999874,NA,66,4.745000124,NA,70,0.813999891,NA,429,0.892999887,NA,255,2.078999996,NA,276,0.781000137,NA,248,4.47300005
"222","3057117945","Control","Control",21,"Female","Enginee","Upper s",3.25,6.2,0.833333333333333,4,4,4,0,-0.5,0,1,1,0,1,1,1,0.96869024684588,NA,149,1.342000008,NA,143,1.113000154,NA,130,1.453000069,NA,105,6.256999969,NA,133,1.967999935,NA,74,2.219000101,NA,66,10.30800009,NA,70,7.207000017,NA,429,2.541000128,NA,255,9.128000021,NA,276,1.946000099,NA,248,0.629000187
"223","3076932970","Control","Control",19,"Female","Science","Upper s",3,5.2,0.666666666666667,4,4,4,0,0,0.5,1,1,0,0,1,1,0.299185108637064,NA,149,4.891000032,NA,143,1.993999958,NA,130,2.028999805,NA,105,1.68599987,NA,133,10.27800012,NA,74,12.48399997,NA,66,2.319000006,NA,70,6.526000023,NA,429,1.680999994,NA,255,1.819999933,NA,276,0.667999983,NA,248,6.009000063
"224","3110108804","Accurate","Accurate",22,NA,"Science","Short-c",2,2,0.666666666666667,4,4,4,0.5,-0.5,0.5,1,1,1,0,1,0,0.299185108637064,TRUE,593,27.70700002,TRUE,816,51.97599983,TRUE,719,21.36199999,TRUE,435,10.046,TRUE,434,6.887000084,TRUE,322,28.27100015,TRUE,366,26.51200008,TRUE,434,23.27800012,TRUE,463,8.327000141,TRUE,794,7.012000084,TRUE,708,6.241999865,TRUE,574,3.170000076
"225","3136019370","Mixed","Mixed",36,"Female","Service","Upper s",NA,NA,0.333333333333333,4,4,4,0,0,0,1,0,1,0,0,0,-1.03982516778057,FALSE,757,74.57800007,TRUE,816,31.579,FALSE,1744,11.14100003,TRUE,435,10.74099994,FALSE,414,10.77199984,TRUE,322,24.70800018,FALSE,229,19.16699982,TRUE,434,23.65499997,TRUE,463,11.16100001,TRUE,794,8.355000019,FALSE,870,10.3039999,FALSE,1008,7.937999964
"226","3143319937","Accurate",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1.6381953850547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","3181144277","Mixed","Mixed",56,"Male",NA,"Upper s",2.25,1.2,0.166666666666667,4,4,4,0,1,0.5,0,0,0,0,0,1,-1.70933030598938,FALSE,757,2.414999962,TRUE,816,7.807999849,FALSE,1744,9.415999889,TRUE,435,3.191999912,FALSE,414,3.997999907,TRUE,322,2.210999966,FALSE,229,3.138000011,TRUE,434,5.917999983,TRUE,463,8.818000078,TRUE,794,7.039000034,FALSE,870,4.174999952,FALSE,1008,4.527999878
"228","3192054602","Control","Control",18,"Male","Science",NA,NA,NA,0.333333333333333,4,4,4,NA,0,NA,1,0,1,0,0,0,-1.03982516778057,NA,149,1.147000074,NA,143,0.613999844,NA,130,6.062000036,NA,105,0.488999844,NA,133,1.134000063,NA,74,0.773000002,NA,66,0.756000042,NA,70,3.695999861,NA,429,1.605000019,NA,255,3.532999992,NA,276,1.036000013,NA,248,1.398999929
"229","3216914786","Control","Control",NA,NA,NA,"Post-se",NA,NA,0.166666666666667,4,4,4,0,0,0,0,0,1,0,0,0,-1.70933030598938,NA,149,3.983999968,NA,143,6.448999882,NA,130,2.271000147,NA,105,5.375,NA,133,10.2349999,NA,74,1.760999918,NA,66,0.917999983,NA,70,5.333999872,NA,429,76.72600007,NA,255,1.042000055,NA,276,123.1059999,NA,248,31.10500002
"230","3219738344","Control","Control",18,"Female",NA,"Upper s",1,5.6,0.833333333333333,4,4,4,0,-0.5,0,1,1,1,1,1,0,0.96869024684588,NA,149,1.082000017,NA,143,3.808000088,NA,130,0.81400013,NA,105,4.299000025,NA,133,0.94900012,NA,74,1.325000048,NA,66,2.858999968,NA,70,5.963999987,NA,429,2,NA,255,1.503000021,NA,276,1.121999979,NA,248,3.982000113
"231","3237295161","Mixed","Mixed",NA,NA,NA,NA,3.25,4.6,0.666666666666667,4,4,4,-0.5,0,-0.5,1,1,0,0,1,1,0.299185108637064,FALSE,757,6.58100009,TRUE,816,284.1890001,FALSE,1744,47.44400001,TRUE,435,28.51900005,FALSE,414,3.257999897,TRUE,322,214.842,FALSE,229,108.9860001,TRUE,434,12.2889998,TRUE,463,15.67199993,TRUE,794,6.938000202,FALSE,870,7.047999859,FALSE,1008,3.749000072
"232","3244058452","Control",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,-2.3788354441982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","3255740481","Accurate","Accurate",21,"Female",NA,"Upper s",2.5,1.8,0.666666666666667,4,4,4,0,0,0,1,0,1,0,1,1,0.299185108637064,TRUE,593,43.80200005,TRUE,816,23.94700003,TRUE,719,21.8039999,TRUE,435,18.86099982,TRUE,434,12.79699993,TRUE,322,46.22000003,TRUE,366,36.66499996,TRUE,434,30.41899991,TRUE,463,4.782999992,TRUE,794,14.05299997,TRUE,708,6.319000006,TRUE,574,32.37800002
"234","3265337331","Inaccurate","Inaccurate",19,"Male","Science","Upper s",4,8.2,0.833333333333333,4,4,4,0,-0.5,-0.5,1,1,1,1,0,1,0.96869024684588,FALSE,757,22.602,FALSE,500,13.65600014,FALSE,1744,2.924000025,FALSE,1353,3.180999994,FALSE,414,14.17799997,FALSE,393,11.73599982,FALSE,229,7.444000006,FALSE,351,2.632000208,FALSE,662,4.728000164,FALSE,865,3.187999964,FALSE,870,21.44000006,FALSE,1008,14.9749999
"235","3268460462","Control","Control",NA,NA,"Enginee","Upper s",NA,NA,0.5,4,1,4,0,0.5,0,1,1,1,0,0,0,-0.370320029571751,NA,149,NA,NA,143,0.398999929,NA,130,NA,NA,105,NA,NA,133,1.697000027,NA,74,0.989000082,NA,66,0.693000078,NA,70,4.152999878,NA,429,2.784999847,NA,255,1.374000072,NA,276,6.232000113,NA,248,1.079999924
"236","3292283782","Accurate","Accurate",23,"Male","Science","Lower s",2.75,5,0.333333333333333,4,4,4,0,0,0,1,0,0,0,0,1,-1.03982516778057,TRUE,593,5.279999971,TRUE,816,10.11699986,TRUE,719,71.05200005,TRUE,435,9.171000004,TRUE,434,10.57400012,TRUE,322,11.05699992,TRUE,366,6.78000021,TRUE,434,4.601999998,TRUE,463,4.355999947,TRUE,794,3.258999825,TRUE,708,9.292999983,TRUE,574,5.079999924
"237","3311183998","Mixed","Mixed",21,"Female","Science","Upper s",1.25,7,0.5,4,4,4,0,0,-0.5,1,0,1,0,0,1,-0.370320029571751,FALSE,757,40.60299993,TRUE,816,22.43300009,FALSE,1744,14.03900003,TRUE,435,9.36500001,FALSE,414,15.80699992,TRUE,322,42.90100002,FALSE,229,43.602,TRUE,434,12.55200005,TRUE,463,18.01600003,TRUE,794,28.34500003,FALSE,870,16.91100001,FALSE,1008,17.90899992
